 slim_337495408 slim_337495344 slim_337495405 slim_337495365 slim_337495416 slim_337495421 slim_337495339 slim_337495347 slim_337495431 slim_337495471 slim_337495545 slim_337495457 slim_337495528 slim_337495517 slim_337495525 slim_337495549 slim_337495508 slim_337495543 slim_337495527 slim_337495503 slim_337495513 slim_337495563 slim_337495532 slim_337495544 slim_337495505 slim_337495526 slim_337495501 slim_337495571 slim_337495446 slim_337495524 slim_337495546 slim_337495441 slim_337495708 slim_337495654 slim_337495659 slim_337495698 slim_337495603 slim_337495594 slim_337495613 slim_337495634 slim_337495655 slim_337495702 slim_337495576 slim_337495692 slim_337495647 slim_337495645 slim_337495632 slim_337495686 slim_337495625 slim_337495626 slim_337495693 slim_337495695 slim_337495616 slim_337495667 slim_337495604 slim_337495644 slim_337495648 slim_337495691 slim_337495628 slim_337495669 slim_337495680 slim_337495685 slim_337495663 slim_337495583 slim_337495712 slim_337495709 slim_337495623 slim_337495699 slim_337495607 slim_337495713 slim_337495631 slim_337495637 slim_337495590 slim_337495711 slim_337495640 slim_337495674 slim_337495627 slim_337495704 slim_337495705 slim_337495600 slim_337495675 slim_337495707 slim_337495619 slim_337495666 slim_337495605 slim_337495696 slim_337495706 slim_337495688 slim_337495689 slim_337495690 slim_337495701 slim_337495684 slim_337495589 slim_337495682 slim_337495678 slim_337495715 slim_337495646 slim_337495633 slim_337495577 slim_337495662 slim_337495636 slim_337495683 slim_337495638 slim_337495672 slim_337495703 slim_337495614
50 0.0008893 0.0008538 0.00088515 0.00086865 0.0008269 0.00089095 0.0007926 0.00088835 0.00088835 0.00067075 0.00089505 0.00063155 0.0008867 0.0006621 0.00088435 0.00063165 0.0008675 0.0008812 0.0008839 0.0008648 0.00085645 0.0008433 0.0007896 0.00086245 0.0008716 0.00059185 0.000858 0.00064525 0.0006635 0.00060205 0.0008739 0.00077085 0.00069125 0.00076055 0.0006665 0.0007379 0.00081695 0.0008467 0.00087485 0.00088485 0.00072245 0.0008493 0.0008184 0.00077535 0.00082965 0.00088535 0.00051705 0.000874 0.0008033 0.0007206 0.0008895 0.0006779 0.0007047 0.00087435 0.00070575 0.0008185 0.0008441 0.0008338 0.00078605 0.00088955 0.00086725 0.00084215 0.0008694 0.00073775 0.00082705 0.00070155 0.00086005 0.00059185 0.00066755 0.00079925 0.0007879 0.0008244 0.00085555 0.00087445 0.0008165 0.0008682 0.0008327 0.00082305 0.0008894 0.00085355 0.00086205 0.0007206 0.00088255 0.00080895 0.00088225 0.0008646 0.000788 0.0008397 0.0007479 0.0008874 0.00087075 0.00074495 0.000776 0.00082935 0.0008361 0.0007593 0.00085745 0.00082185 0.0008837 0.0008485 0.00088175 0.00082975 0.00086785 0.0008561 0.00089875 0.0008655
51 0.00085875 0.00083625 0.0008499 0.0008383 0.000835 0.0006542 0.00084625 0.0008552 0.0006775 0.0008873 0.0006056 0.0006201 0.0008666 0.00060575 0.00086495 0.0006202 0.0008583 0.00086845 0.00087965 0.00084975 0.00083145 0.0008244 0.0008189 0.00086475 0.0008628 0.00064405 0.00085385 0.0006492 0.00085855 0.00084425 0.0008573 0.0008184 0.0008632 0.00076375 0.0008721 0.00080475 0.000835 0.000844 0.00081015 0.0008682 0.00086985 0.0008007 0.00084195 0.0007543 0.0008024 0.0008659 0.0008766 0.0008482 0.0008058 0.00084535 0.0006779 0.0008816 0.00088305 0.0008716 0.0008681 0.00081015 0.0008279 0.0008101 0.0008439 0.00087745 0.000876 0.0008779 0.0008602 0.000903 0.000814 0.00090745 0.00080175 0.000644 0.00085035 0.0008105 0.00077355 0.00081635 0.00085285 0.0008479 0.00083585 0.0008523 0.00088745 0.0008644 0.00085885 0.00085755 0.00080525 0.00084535 0.0008631 0.00080875 0.00090045 0.00082785 0.0008505 0.00081255 0.00087395 0.00080775 0.0008609 0.0008794 0.0008197 0.0008311 0.00082985 0.0008271 0.00084175 0.00083015 0.00080845 0.0008586 0.00081895 0.00083725 0.0008867 0.0006631 0.00070725 0.00083175
52 0.0008894 0.0008934 0.00087565 0.00088235 0.00087955 0.0008482 0.0008088 0.00089775 0.0009007 0.0007 0.0008567 0.0008679 0.00091775 0.00084595 0.0006542 0.000868 0.0009038 0.00089195 0.0008547 0.00090055 0.00083035 0.0008662 0.00084255 0.00093275 0.0009187 0.00083145 0.0008749 0.0008548 0.00072535 0.00063495 0.0008632 0.00078 0.00075175 0.00082385 0.0007115 0.00081885 0.0008117 0.00089385 0.00086595 0.0008933 0.0007719 0.00084545 0.0008176 0.0008303 0.00085585 0.00088305 0.0005677 0.0008806 0.00082485 0.0007906 0.0007047 0.00088305 0.0009062 0.0008961 0.0006892 0.00079085 0.0008627 0.00081325 0.00080175 0.00094385 0.0008497 0.00084015 0.0008413 0.0007656 0.0008245 0.0007725 0.000878 0.00083145 0.00073215 0.00079785 0.00086155 0.0008515 0.00086325 0.00087915 0.0008598 0.0008988 0.0008836 0.000881 0.00097015 0.0008114 0.0008386 0.0007906 0.00091855 0.00080505 0.0008536 0.00089425 0.0008316 0.00087405 0.00078515 0.0008745 0.000876 0.00082835 0.00077095 0.00084915 0.00082145 0.00078465 0.00086665 0.00084725 0.00086375 0.00088065 0.00089755 0.00083735 0.00084515 0.00083425 0.0009009 0.00088975
53 0.00085705 0.0008699 0.00084245 0.0008605 0.00082265 0.00086985 0.00083395 0.00079995 0.00083775 0.00086935 0.00086515 0.00082195 0.00044075 0.00086735 0.00084755 0.00082205 0.0008633 0.0008377 0.0008905 0.0008679 0.00084495 0.0008594 0.0008459 0.000876 0.00064535 0.0008484 0.00064715 0.0008616 0.0006447 0.00085045 0.00075515 0.0008397 0.0008356 0.00084545 0.00079965 0.00085185 0.0008807 0.00085275 0.0006528 0.00083995 0.00076015 0.00084265 0.0008247 0.0008196 0.00086605 0.00062405 0.000889 0.00063535 0.0008411 0.0008562 0.00087435 0.0008716 0.0008961 0.0008272 0.00087205 0.000826 0.00086845 0.00080375 0.0008666 0.00064635 0.00082485 0.00080265 0.00081265 0.0008843 0.00076675 0.00085955 0.00089195 0.0008484 0.00087005 0.00088565 0.00078425 0.00085155 0.0008022 0.000641 0.00084705 0.0008612 0.00081455 0.0008291 0.00087705 0.00088205 0.00076905 0.0008562 0.00042915 0.0008419 0.00086295 0.0007514 0.0008028 0.0007986 0.0008357 0.00088595 0.00062935 0.00086025 0.0008589 0.0006783 0.00088175 0.0008656 0.0008397 0.00068125 0.00089545 0.0008799 0.00065325 0.00067865 0.0008097 0.0008677 0.0006463 0.0008649
54 0.0008575 0.00086815 0.0008528 0.0008902 0.00090425 0.0008302 0.0005383 0.00088145 0.00087655 0.0006629 0.00083925 0.000878 0.0008542 0.0008389 0.0008562 0.0008781 0.00079275 0.00080795 0.00082125 0.00084125 0.0008412 0.0007534 0.00076175 0.00092445 0.0009027 0.00077075 0.0007461 0.0007621 0.0007103 0.00066805 0.0008557 0.0007564 0.0006947 0.0008225 0.00066865 0.0007935 0.0007068 0.00093 0.0008228 0.00089275 0.00076805 0.0008347 0.0008214 0.00086515 0.00082885 0.00085715 0.00048045 0.0008328 0.00082275 0.0007555 0.00070575 0.0008681 0.0006892 0.00087205 0.0008061 0.0008112 0.0008464 0.00074465 0.0007509 0.0008717 0.00075685 0.00080725 0.0006382 0.00073335 0.0008606 0.00069555 0.00090435 0.00077075 0.0006666 0.00078425 0.00071705 0.00086065 0.00086625 0.0008273 0.00079555 0.0006661 0.0008151 0.00082565 0.0009289 0.00084165 0.0008427 0.0007555 0.0008515 0.00074185 0.00083165 0.0008754 0.0007909 0.000852 0.00076015 0.00083705 0.00063525 0.000795 0.00075255 0.0007963 0.00079855 0.00071725 0.0008542 0.0008655 0.0008699 0.0008324 0.0008751 0.00075555 0.00086085 0.00084825 0.000859 0.0009056
55 0.00084665 0.00085025 0.0007335 0.0007746 0.0008119 0.0008257 0.0007872 0.0008547 0.0008455 0.0008243 0.0008157 0.000786 0.0008415 0.000804 0.00083735 0.0007861 0.00087425 0.00083905 0.0008651 0.0008642 0.0006351 0.00083695 0.0008176 0.000892 0.0008722 0.00078735 0.0008153 0.0008064 0.00080075 0.00063205 0.00068845 0.0007581 0.00085135 0.0008312 0.0008085 0.0007308 0.000846 0.00086055 0.0008128 0.00082015 0.0008244 0.00083465 0.00066735 0.0007564 0.000813 0.00083705 0.0008217 0.0006208 0.00082565 0.00083925 0.0008185 0.00081015 0.00079085 0.000826 0.0008112 0.0008509 0.0008337 0.0006338 0.0008262 0.00086305 0.0008311 0.00080635 0.00081545 0.0008357 0.00077615 0.00087535 0.0008059 0.00078735 0.0008499 0.0008196 0.0008056 0.0006798 0.00084605 0.00075765 0.00081965 0.0008663 0.00086195 0.00087395 0.000934 0.0007992 0.00081965 0.00083925 0.00082875 0.00079285 0.00085015 0.00081 0.00083685 0.00081775 0.00078965 0.00084895 0.0008199 0.0008767 0.00086355 0.0008468 0.000875 0.0008243 0.00087125 0.0008104 0.0008414 0.00089375 0.00082835 0.0007902 0.00079745 0.00078235 0.00084175 0.00087555
56 0.00082085 0.00086155 0.00082795 0.00086945 0.000855 0.00083015 0.000834 0.0008824 0.000837 0.00066655 0.0008621 0.00082205 0.0008889 0.0008228 0.0008526 0.00082215 0.00084945 0.0008363 0.0008041 0.00065195 0.00085975 0.000622 0.0006399 0.0008767 0.00087515 0.00081225 0.00083125 0.0007941 0.0008589 0.0008495 0.00083355 0.00086695 0.00088525 0.0008616 0.00087085 0.0006391 0.00083835 0.00086595 0.00085985 0.0008769 0.00086175 0.0008678 0.00085375 0.00087665 0.0006342 0.00088255 0.0008597 0.00086535 0.00086635 0.00066035 0.0008441 0.0008279 0.0008627 0.00086845 0.0008464 0.0008337 0.0008878 0.00080605 0.00085775 0.0008697 0.00084195 0.00085965 0.0008526 0.00086885 0.00087315 0.0008831 0.00089585 0.00081225 0.0006667 0.00084675 0.00087305 0.0008493 0.00087565 0.00083905 0.00064525 0.00086585 0.0008682 0.00087945 0.00089915 0.0008286 0.0008521 0.00066035 0.00087415 0.0008464 0.0008729 0.0008658 0.0008692 0.00064815 0.0008611 0.00069735 0.00085895 0.0008879 0.00085425 0.00086985 0.0008079 0.00085255 0.0008154 0.00086845 0.00085155 0.0008768 0.0008928 0.0008214 0.0008541 0.00085135 0.00084455 0.0008933
57 0.0008531 0.00084165 0.0008328 0.000873 0.00084795 0.0008145 0.000695 0.0008396 0.0008102 0.00083165 0.000821 0.00081355 0.0007717 0.00082945 0.0008519 0.00081365 0.00070895 0.0007084 0.0008632 0.000823 0.0008171 0.00066715 0.0007697 0.00088475 0.0008646 0.0007798 0.00062245 0.00067695 0.00082475 0.00064785 0.0007642 0.00077285 0.0008457 0.0008617 0.00083015 0.00071215 0.00071675 0.00087905 0.00077495 0.0008659 0.0007785 0.00084515 0.00067005 0.00082415 0.0007999 0.0008129 0.00083145 0.00076525 0.0008535 0.00082225 0.0008338 0.0008101 0.00081325 0.00080375 0.00074465 0.0006338 0.00080605 0.0008931 0.0008229 0.0007881 0.00068675 0.00079845 0.00074605 0.0008565 0.000764 0.00085835 0.00087335 0.0007798 0.0008243 0.0008466 0.0008211 0.0006645 0.00084635 0.00075285 0.00077625 0.0007659 0.00084805 0.00085595 0.0008824 0.00082265 0.00077585 0.00082225 0.00073505 0.00079065 0.0008529 0.00081895 0.00083975 0.0008044 0.00084135 0.00084675 0.00070485 0.0008642 0.00087685 0.0008039 0.0008754 0.0008165 0.00085465 0.0008257 0.00085065 0.0008824 0.0007927 0.0006662 0.000868 0.0008028 0.0007747 0.00084215
58 0.00081855 0.0008342 0.00085775 0.00083745 0.00081805 0.00083145 0.0006899 0.0008512 0.00086875 0.00075 0.0008126 0.00085215 0.00086315 0.00081325 0.00081025 0.00085225 0.00084255 0.0008087 0.00081775 0.00078455 0.00087985 0.0008221 0.00072545 0.00084685 0.0008814 0.0007096 0.00082495 0.00080595 0.00079795 0.00075345 0.00088105 0.0007206 0.0007629 0.0006419 0.00075335 0.00081625 0.0005877 0.0008281 0.00083215 0.00084505 0.0008589 0.00078075 0.000788 0.0008808 0.0008138 0.00081105 0.0007158 0.0008777 0.00063395 0.00085775 0.00078605 0.0008439 0.00080175 0.0008666 0.0007509 0.0008262 0.00085775 0.0008229 0.0007969 0.00088325 0.00080285 0.00059105 0.0007945 0.00082915 0.0008776 0.0007727 0.0008193 0.0007096 0.00076885 0.00057485 0.00085785 0.0008485 0.0007815 0.00085505 0.00063745 0.0008616 0.0007636 0.00078035 0.0009176 0.0008162 0.0008305 0.00085775 0.0008851 0.00067825 0.000829 0.0008567 0.00071135 0.00086095 0.0008549 0.00082605 0.0008466 0.00087835 0.00062375 0.00064515 0.00060715 0.0004866 0.00080055 0.0008162 0.000856 0.000646 0.0008558 0.00080065 0.0008301 0.0008787 0.0008845 0.00078695
59 0.0008472 0.00068215 0.00083685 0.0008497 0.00079545 0.00087575 0.0008478 0.000802 0.00087175 0.000893 0.000861 0.000802 0.00044765 0.00084845 0.00091835 0.0008021 0.00063105 0.0008271 0.00088975 0.00070415 0.0008226 0.0008189 0.00085415 0.00066375 0.0006685 0.000861 0.00058795 0.00082545 0.0008767 0.0009008 0.00075385 0.0008182 0.00086125 0.00083285 0.00077795 0.0008488 0.0008581 0.00086675 0.00061085 0.00080775 0.00076865 0.00082775 0.0008355 0.0007612 0.00087005 0.00067945 0.00089975 0.0006142 0.0008347 0.0008703 0.00088955 0.00087745 0.00094385 0.00064635 0.0008717 0.00086305 0.0008697 0.0007881 0.00088325 0.0007794 0.00078315 0.0008664 0.0008669 0.0009321 0.0007169 0.000644 0.0008977 0.000861 0.00087485 0.0009088 0.00072075 0.0006817 0.0008592 0.00062105 0.00084455 0.00065745 0.0005691 0.00061225 0.00047595 0.00091065 0.0007402 0.0008703 0.0004106 0.0008445 0.00087785 0.0007361 0.00078605 0.0007545 0.00084925 0.00085475 0.0006351 0.0006826 0.00088355 0.0006599 0.00086645 0.000893 0.00081575 0.0008609 0.00087275 0.00065985 0.00066935 0.000825 0.0008109 0.0008526 0.0006756 0.00078325
60 0.0008148 0.0008472 0.0008105 0.00083175 0.00084835 0.0007803 0.00073735 0.0006464 0.00085775 0.0008116 0.00079045 0.0008651 0.00080265 0.00079395 0.00084965 0.0008652 0.00064395 0.0006986 0.00085985 0.00085985 0.00081455 0.0006564 0.000832 0.0008521 0.0008515 0.0008303 0.0006091 0.0006544 0.0008458 0.00084995 0.00080565 0.00079845 0.0008431 0.0008545 0.00074705 0.0008782 0.00063885 0.0008766 0.00074865 0.0006292 0.00084285 0.0007696 0.0006464 0.00084355 0.0008597 0.0008215 0.00083085 0.0008031 0.0008497 0.0008806 0.00086725 0.000876 0.0008497 0.00082485 0.00075685 0.0008311 0.00084195 0.00068675 0.00080285 0.00078315 0.0008586 0.0008006 0.00076825 0.00087835 0.00081655 0.00080005 0.0008792 0.0008303 0.0008529 0.0008418 0.00084065 0.0008517 0.00083665 0.0007958 0.0008208 0.00077625 0.00079205 0.0008326 0.00085845 0.0008922 0.00075815 0.0008806 0.00079695 0.0007447 0.00065425 0.00076595 0.0008188 0.00077725 0.00082695 0.000796 0.0007494 0.0008683 0.00085615 0.0008187 0.00084395 0.0008142 0.0008388 0.0008405 0.0008561 0.0008129 0.00083275 0.0006285 0.0008363 0.00083885 0.0008287 0.00084235
61 0.0008058 0.0008247 0.00084275 0.0008616 0.0008227 0.0008635 0.00069295 0.0008299 0.0008665 0.00079685 0.0008661 0.0008342 0.0008395 0.0008688 0.00062305 0.0008343 0.0008525 0.0008349 0.00082155 0.0008139 0.00086675 0.00085935 0.00074985 0.0008756 0.0008256 0.0007366 0.0008327 0.0008458 0.0007819 0.000773 0.00084835 0.0007301 0.00082605 0.0008036 0.00080485 0.00081605 0.00079575 0.00089525 0.0008556 0.00084145 0.0007421 0.000822 0.00075565 0.000852 0.0008316 0.0006169 0.0008093 0.0008623 0.0007842 0.0007759 0.00084215 0.0008779 0.00084015 0.00080265 0.00080725 0.00080635 0.00085965 0.00079845 0.00059105 0.0008664 0.0008006 0.000805 0.00059805 0.00072925 0.00085815 0.0008303 0.00084785 0.0007366 0.00084465 0.0007678 0.0008288 0.0008181 0.0005947 0.0008276 0.0006549 0.0008438 0.000833 0.00084065 0.00089385 0.00080845 0.0008485 0.0007759 0.000851 0.00072475 0.0008023 0.00085935 0.00078725 0.0008675 0.00075335 0.0008828 0.00082065 0.0007692 0.0008328 0.0008173 0.00080415 0.00068615 0.00080385 0.0007847 0.0008364 0.00082945 0.0008359 0.0007893 0.0008622 0.0008733 0.000859 0.00073005
62 0.0008106 0.00085725 0.00084305 0.000888 0.0008749 0.00083185 0.00058575 0.0008655 0.0008626 0.00083925 0.00083545 0.0008614 0.00083725 0.0008631 0.00062625 0.0008615 0.000819 0.0007973 0.00083125 0.00087865 0.0008473 0.0007935 0.00081065 0.0009197 0.00086035 0.0008179 0.00076125 0.00080045 0.0008121 0.00082255 0.0008124 0.0008135 0.0008776 0.00083115 0.0008509 0.0008485 0.00076785 0.000933 0.0008238 0.0008726 0.00075295 0.0008338 0.00080055 0.00086715 0.0008318 0.00063455 0.00085055 0.000823 0.00082885 0.0007802 0.0008694 0.0008602 0.0008413 0.00081265 0.0006382 0.00081545 0.0008526 0.00074605 0.0007945 0.0008669 0.00076825 0.00059805 0.0008475 0.0007574 0.000854 0.00088585 0.0008515 0.0008179 0.00086035 0.00080345 0.0007003 0.0008595 0.00062645 0.0007963 0.0008229 0.0006744 0.00088615 0.0008863 0.0009248 0.0008267 0.00082885 0.0007802 0.00081925 0.0007931 0.0008259 0.0008845 0.00083855 0.0008641 0.00078065 0.0008698 0.0006265 0.00080585 0.0008434 0.0008159 0.00082545 0.0007824 0.00083195 0.0008234 0.0008167 0.0008735 0.0008112 0.00075305 0.00087685 0.00085715 0.0008274 0.0007745
63 0.00090705 0.000892 0.0008945 0.00089555 0.00089555 0.0008922 0.00074065 0.0008962 0.0008948 0.0007088 0.00090095 0.0008833 0.000916 0.00090165 0.00079685 0.0008834 0.0009262 0.0009008 0.000675 0.0009106 0.00086535 0.0008916 0.00079035 0.00095225 0.00091575 0.00078875 0.0008874 0.0008897 0.00070905 0.0006972 0.00087495 0.00076075 0.0007496 0.00090815 0.00072845 0.0007949 0.0008918 0.00093085 0.00089925 0.00090755 0.000671 0.00090085 0.00084525 0.0008937 0.00085745 0.0008128 0.0006116 0.00087385 0.00088545 0.0006759 0.00073775 0.000903 0.0007656 0.0008843 0.00073335 0.0008357 0.00086885 0.0008565 0.00082915 0.0009321 0.00087835 0.00072925 0.0007574 0.0008892 0.00088775 0.0007763 0.0008889 0.00078875 0.0007472 0.0008574 0.0008743 0.0008996 0.0008045 0.00088725 0.00082925 0.00089225 0.0009307 0.00093635 0.00097655 0.00084555 0.0008986 0.0006759 0.0009062 0.00078665 0.00066295 0.0008869 0.00089915 0.00088835 0.00067635 0.00090995 0.0008606 0.00071065 0.00084915 0.00090335 0.000906 0.0007904 0.0008954 0.0008795 0.00090575 0.0009365 0.0009049 0.0008628 0.0009058 0.0008815 0.00089925 0.0009205
64 0.0008558 0.00077965 0.00081275 0.0008378 0.00083065 0.00083125 0.0008341 0.0008321 0.0008461 0.00084135 0.00081675 0.00079035 0.00069235 0.0007989 0.00083455 0.00079045 0.0007708 0.00084845 0.00089805 0.00091615 0.0006489 0.0008563 0.0008678 0.00080875 0.00079985 0.0008101 0.000717 0.0007983 0.0008417 0.0008395 0.0006489 0.0006502 0.00084025 0.00083265 0.00080425 0.0008657 0.0008535 0.0008691 0.0007175 0.0008346 0.0006371 0.0007276 0.0008461 0.0006076 0.0008652 0.00078685 0.00085625 0.0006823 0.0008456 0.0008667 0.00082705 0.000814 0.0008245 0.00076675 0.0008606 0.00077615 0.00087315 0.000764 0.0008776 0.0007169 0.00081655 0.00085815 0.000854 0.00088775 0.0009051 0.00082445 0.0008709 0.0008101 0.0008801 0.00086065 0.00078175 0.00078105 0.0007585 0.00072305 0.0008822 0.0007928 0.00081085 0.00078115 0.000741 0.0008201 0.00062725 0.0008667 0.000654 0.0008128 0.00089345 0.0007939 0.00073745 0.0008359 0.00081895 0.00088075 0.0007595 0.00078135 0.0008435 0.0007699 0.0008722 0.00086335 0.00074905 0.00073275 0.00087265 0.0008534 0.00077615 0.00081765 0.00082855 0.00065675 0.00076785 0.00067375
65 0.000871 0.0007134 0.0008798 0.00087645 0.00084665 0.0009073 0.00081365 0.0008671 0.00092985 0.0006689 0.00090135 0.0008565 0.0008154 0.0008666 0.00091215 0.0008566 0.0006622 0.000864 0.0008769 0.00072145 0.0008496 0.00083515 0.00083425 0.0007029 0.00071965 0.00082135 0.00079455 0.00082195 0.00070895 0.00069815 0.0008863 0.0007753 0.00068805 0.000815 0.00061975 0.0007869 0.0007809 0.0009056 0.0008391 0.00084715 0.0007492 0.00085595 0.00083175 0.0008093 0.0008864 0.00085615 0.00053075 0.00085125 0.0008155 0.000768 0.00070155 0.00090745 0.0007725 0.00085955 0.00069555 0.00087535 0.0008831 0.00085835 0.0007727 0.000644 0.00080005 0.0008303 0.00088585 0.0007763 0.00082445 0.0009406 0.0009041 0.00082135 0.0006845 0.0008366 0.00081355 0.0007095 0.0008827 0.0008552 0.00082255 0.0007054 0.0005827 0.0006241 0.00055305 0.0009038 0.00086095 0.000768 0.0008252 0.0008152 0.0008723 0.0008387 0.0007733 0.00083395 0.00075385 0.00087335 0.0008451 0.0005952 0.0007902 0.0008041 0.00081855 0.00078455 0.00084875 0.00085845 0.00089065 0.00063035 0.00087915 0.0008179 0.00084895 0.00087095 0.0008935 0.0008079
66 0.00084435 0.0008716 0.0008771 0.00067095 0.00080695 0.00084745 0.00087935 0.0008728 0.00085845 0.00091115 0.00082205 0.0008154 0.000884 0.0008433 0.00081555 0.0008155 0.0008997 0.00084145 0.0008748 0.00087105 0.0008282 0.0008958 0.00087545 0.00084525 0.00088925 0.00084875 0.00090475 0.0008688 0.00086325 0.0008554 0.00085705 0.00085655 0.0009049 0.00078345 0.00086835 0.000839 0.0008431 0.0008253 0.00087915 0.00078375 0.00089165 0.0008557 0.00080955 0.00082365 0.00086775 0.00084835 0.00089965 0.0008464 0.00078975 0.0008801 0.00086005 0.00080175 0.000878 0.00089195 0.00090435 0.0008059 0.00089585 0.00087335 0.0008193 0.0008977 0.0008792 0.00084785 0.0008515 0.0008889 0.0008709 0.0009041 0.0009334 0.00084875 0.00089205 0.00081025 0.000835 0.0008492 0.0008331 0.000877 0.00087685 0.00088465 0.0008753 0.0008673 0.00088465 0.00087335 0.0008818 0.0008801 0.0008923 0.000869 0.0008692 0.00086305 0.0008489 0.0008529 0.0008775 0.0008856 0.00088715 0.00088415 0.0008468 0.0008331 0.00080825 0.00081805 0.00084755 0.00084425 0.0006757 0.00083605 0.0006784 0.0008719 0.00083825 0.0008367 0.0008607 0.00084605
67 0.0008611 0.000824 0.00083165 0.0008461 0.00080905 0.0008613 0.00059225 0.0008585 0.0008698 0.00078715 0.00085745 0.00060505 0.0008603 0.0006331 0.00086775 0.00060515 0.00084905 0.00083925 0.0008184 0.00084275 0.00083865 0.00081445 0.00061285 0.0008516 0.0008562 0.00041965 0.00082905 0.0006209 0.0007826 0.00074425 0.0008364 0.00061345 0.00081775 0.00076825 0.0007805 0.0007691 0.0008255 0.00085645 0.000841 0.00084755 0.0008072 0.0008161 0.00078915 0.00076595 0.00078945 0.00086575 0.0007545 0.00084285 0.00080955 0.0008064 0.00059185 0.000644 0.00083145 0.0008484 0.00077075 0.00078735 0.00081225 0.0007798 0.0007096 0.000861 0.0008303 0.0007366 0.0008179 0.00078875 0.0008101 0.00082135 0.00084875 0.000839 0.00078125 0.0007948 0.000741 0.00080015 0.0008282 0.00081675 0.0007043 0.00082045 0.00084335 0.000838 0.00087565 0.000828 0.00082725 0.0008064 0.00084775 0.000633 0.0008048 0.0008522 0.0007931 0.00080545 0.00083285 0.0008572 0.00081245 0.00084115 0.00082795 0.0008321 0.00084115 0.0006183 0.0008286 0.0008035 0.0008647 0.00085745 0.00085485 0.0008143 0.00084095 0.0008443 0.00086815 0.000823
68 0.00085075 0.00086755 0.00087655 0.0008805 0.00084285 0.0008614 0.00078075 0.0009048 0.00087335 0.0006667 0.00087665 0.00083075 0.00085625 0.00084135 0.0008812 0.00083085 0.00084915 0.0008477 0.0008171 0.0006503 0.00089695 0.0006294 0.00060555 0.00087125 0.0008846 0.00078125 0.0008196 0.00080485 0.000684 0.0006614 0.00088245 0.0008174 0.0006813 0.00078975 0.00065805 0.00056055 0.00077325 0.0008692 0.000856 0.00090455 0.00074465 0.00086225 0.00084435 0.00085955 0.0006479 0.00087235 0.0005081 0.0008707 0.0007992 0.0005438 0.00066755 0.00085035 0.00073215 0.00087005 0.0006666 0.0008499 0.0006667 0.0008243 0.00076885 0.00087485 0.0008529 0.00084465 0.00086035 0.0007472 0.0008801 0.0006845 0.00089205 0.00078125 0.0009273 0.00079345 0.00084145 0.00085315 0.00088155 0.0008626 0.00062335 0.000859 0.00079665 0.00079575 0.0009035 0.0008504 0.00086675 0.0005438 0.0008593 0.0008075 0.0008911 0.0008756 0.00077245 0.00065815 0.0007498 0.0007103 0.00084425 0.00076365 0.0007631 0.00079805 0.000759 0.0007512 0.0008107 0.0008489 0.00086495 0.0008285 0.00088655 0.0008134 0.0008543 0.0008749 0.0008648 0.00090475
69 0.00080305 0.00067265 0.00086945 0.00085845 0.0008162 0.00083 0.00078965 0.0008697 0.000864 0.00078885 0.0007931 0.0008494 0.0008812 0.0008169 0.00081015 0.0008495 0.00088295 0.00081695 0.00082365 0.00086115 0.00085385 0.00083435 0.00080315 0.00085815 0.0009148 0.0007948 0.0008487 0.0008257 0.0008287 0.00078165 0.00088455 0.0007875 0.00080455 0.00062995 0.00079355 0.0008442 0.0006118 0.00080435 0.0008398 0.00086905 0.0008706 0.00081685 0.0008158 0.00084645 0.000624 0.00082745 0.0007571 0.0008601 0.00063555 0.00085055 0.00079925 0.0008105 0.00079785 0.00088565 0.00078425 0.0008196 0.00084675 0.0008466 0.00057485 0.0009088 0.0008418 0.0007678 0.00080345 0.0008574 0.00086065 0.0008366 0.00081025 0.0007948 0.00079345 0.0007936 0.00083895 0.0008739 0.00080835 0.0008642 0.00080205 0.00088655 0.00078915 0.00079475 0.00094865 0.0006247 0.00084555 0.00085055 0.00088515 0.00077735 0.0008659 0.00086825 0.00073755 0.0008513 0.00086735 0.0008299 0.0008572 0.0008993 0.00061035 0.00064325 0.00058935 0.0005761 0.0008117 0.0008416 0.0008137 0.0006719 0.0008346 0.0008242 0.0008229 0.00084525 0.00087545 0.00082955
